Vuosi	Paaluokka/Osasto	Luku	Momentti	Alkup.talousarvio	Lisätalousarvio	Voimassaoleva talousarvio	Käytettävissä	Nettokertymä ko.vuodelta	Nettokertymä	Jäljellä
1998	28. Valtiovarainministeriön hallinnonala	28.82. Korvaukset rahastoille ja rahoituslaitoksille	28.82.60. Suomen itsenäisyyden juhlarahaston toiminnan rahoittaminen	1681879,2646	0	1681879,2646	1681879,2646	1681879,2646	1681879,2646	0
1998	28. Valtiovarainministeriön hallinnonala	28.82. Korvaukset rahastoille ja rahoituslaitoksille	28.82.61. Korvaus valtion vakuusrahastolle lainojen ja takausten hoitomenoihin	175756383,1523	0	175756383,1523	175756383,1523	175756383,1523	175756383,1523	0
1998	28. Valtiovarainministeriön hallinnonala	28.84. Kansainväliset rahoitusosuudet	28.84.66. Kansainvälisille rahoituslaitoksille annettujen sitoumusten lunastaminen	588657,7426	0	588657,7426	588657,7426	267497,3235	267497,3235	321160,4191
1998	28. Valtiovarainministeriön hallinnonala	28.84. Kansainväliset rahoitusosuudet	28.84.68. Suomen maksuosuus Pohjoismaiden Ympäristörahoitusyhtiön pääomasta	1093221,522	0	1093221,522	1093221,522	1126404,2212	1126404,2212	-33182,6992
1998	28. Valtiovarainministeriön hallinnonala	28.90. Suomen maksuosuudet Euroopan unionille	28.90.66. Maksut Euroopan unionille	970444335,6829	0	970444335,6829	970444335,6829	1006750762,5087	1006750762,5087	-36306426,8258
1998	28. Valtiovarainministeriön hallinnonala	28.99. Muut valtiovarainministeriön hallinnonalan menot	28.99.21. Valtion eläkelautakunnan toimintamenot	168187,9265	4036,5102	172224,4367	172224,4367	172224,4365	172224,4365	0,0002
1998	28. Valtiovarainministeriön hallinnonala	28.99. Muut valtiovarainministeriön hallinnonalan menot	28.99.61. Korko valtion eläkerahastolle	6727517,0585	0	6727517,0585	6727517,0585	4961047,6729	4961047,6729	1766469,3856
1998	28. Valtiovarainministeriön hallinnonala	28.99. Muut valtiovarainministeriön hallinnonalan menot	28.99.62. Verosta vapautuksen johdosta takaisin maksetut verot	3700134,3822	0	3700134,3822	3700134,3822	749202,4361	749202,4361	2950931,9461
1998	28. Valtiovarainministeriön hallinnonala	28.99. Muut valtiovarainministeriön hallinnonalan menot	28.99.95. Valtion saatavien turvaaminen	50456,3779	0	50456,3779	50456,3779	47329,1153	47329,1153	3127,2626
1998	28. Valtiovarainministeriön hallinnonala	28.99. Muut valtiovarainministeriön hallinnonalan menot	28.99.96. Hallinnon kehittämiskeskuksen kiinteistömenojen korvaaminen	571838,95	0	571838,95	571838,95	571838,95	571838,95	0
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.01. Opetusministeriö	29.01.10. Eräiden kiinteistöjen käyttö ja kunnossapito	3279664,566	0	3279664,566	3279664,566	3279664,5662	3279664,5662	-0,0002
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.01. Opetusministeriö	29.01.21. Opetusministeriön toimintamenot	15809665,0874	327125,517	16136790,6044	16136790,6044	16136790,6049	16136790,6049	-0,0005
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.01. Opetusministeriö	29.01.22. Kehittämistoiminta	13387758,9462	16766654,389	30154413,3352	30154413,3352	30154413,3371	30154413,3371	-0,0019
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.01. Opetusministeriö	29.01.26. Eräät kopiointi- ja käyttöoikeuskorvaukset	3632859,2116	0	3632859,2116	3632859,2116	3454916,3854	3454916,3854	177942,8262
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.01. Opetusministeriö	29.01.50. Eräät avustukset	499181,7658	0	499181,7658	499181,7658	498508,9065	498508,9065	672,8593
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.05. Kirkollisasiat	29.05.21. Ortodoksisen kirkollishallituksen toimintamenot	1552710,9371	53988,3244	1606699,2615	1606699,2615	1606699,2617	1606699,2617	-0,0002
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.05. Kirkollisasiat	29.05.50. Eräät avustukset	353194,6455	0	353194,6455	353194,6455	353194,6453	353194,6453	0,0002
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.07. Opetushallitus	29.07.21. Opetushallituksen toimintamenot	12717530,0594	272632,6288	12990162,6882	12990162,6882	12990162,6888	12990162,6888	-0,0006
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.08. Kansainvälinen yhteistyö	29.08.22. Venäjän ja Itä-Euroopan instituutin toimintamenot	651391,8392	12445,9066	663837,7458	663837,7458	663837,7468	663837,7468	-0,001
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.08. Kansainvälinen yhteistyö	29.08.25. Kansainvälinen kulttuuriyhteistyö	7243013,0532	0	7243013,0532	7243013,0532	7243013,0535	7243013,0535	-0,0003
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.08. Kansainvälinen yhteistyö	29.08.50. Eräät avustukset	4793355,9042	0	4793355,9042	4793355,9042	4793355,9044	4793355,9044	-0,0002
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.08. Kansainvälinen yhteistyö	29.08.66. Rahoitusosuudet kansainvälisille järjestöille	2474885,3379	0	2474885,3379	2474885,3379	2143296,0949	2143296,0949	331589,243
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.10. Yliopisto-opetus ja -tutkimus	29.10.01. Eräät palkkausmenot	1024264,4722	28591,9475	1052856,4197	1052856,4197	1052856,42	1052856,42	-0,0003
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.10. Yliopisto-opetus ja -tutkimus	29.10.21. Yliopistojen toimintamenot	882366168,662	14737803,4322	897103972,0942	897103972,0942	897103972,097	897103972,097	-0,0028
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.10. Yliopisto-opetus ja -tutkimus	29.10.22. Yliopistolaitoksen yhteiset menot	37122270,9407	256150,212	37378421,1527	37378421,1527	37378421,1535	37378421,1535	-0,0008
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.10. Yliopisto-opetus ja -tutkimus	29.10.23. Kansainvälisen henkilövaihdon keskuksen toimintamenot	5873963,3317	37842,2835	5911805,6152	5911805,6152	5911805,615	5911805,615	0,0002
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.10. Yliopisto-opetus ja -tutkimus	29.10.74. Talonrakennukset	20028659,2227	0	20028659,2227	20028659,2227	20028659,2227	20028659,2227	0
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.10. Yliopisto-opetus ja -tutkimus	29.10.87. Kiinteistöjen hankinta	7988926,5069	31451142,2483	39440068,7552	39440068,7552	39440068,7552	39440068,7552	0
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.11. Valtion harjoittelukoulut	29.11.21. Toimintamenot	42495202,4395	953120,9792	43448323,4187	43448323,4187	43448323,421	43448323,421	-0,0023
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.11. Valtion harjoittelukoulut	29.11.22. Oppilashuolto	2497590,7078	0	2497590,7078	2497590,7078	2438934,8957	2438934,8957	58655,8121
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.11. Valtion harjoittelukoulut	29.11.74. Talonrakennukset	2960107,5058	0	2960107,5058	2960107,5058	2960107,5061	2960107,5061	-0,0003
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.20. Ammattikorkeakouluopetus	29.20.25. Ammattikorkeakoulujen kehittäminen	3430865,5119	0	3430865,5119	3430865,5119	3430865,5128	3430865,5128	-0,0009
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.20. Ammattikorkeakouluopetus	29.20.30. Valtionosuus ja -avustus kunnallisten ja yksityisten ammattikorkeakoulujen käyttökustannuksiin	260238187,7413	0	260238187,7413	260238187,7413	255698332,249	255698332,249	4539855,4923
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.39. Opintotuki	29.39.22. Opintotuen muutoksenhakulautakunnan toimintamenot	273305,3805	5550,2016	278855,5821	278855,5821	278855,5816	278855,5816	0,0005
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.39. Opintotuki	29.39.52. Opintolainojen valtiontakaus ja korkotuki	29769262,9837	0	29769262,9837	29769262,9837	29991496,7108	29991496,7108	-222233,7271
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.39. Opintotuki	29.39.55. Opintoraha	544087942,1031	0	544087942,1031	544087942,1031	542993018,2666	542993018,2666	1094923,8365
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.39. Opintotuki	29.39.56. Aikuisopintoraha	20182551,1754	0	20182551,1754	20182551,1754	14771755,0242	14771755,0242	5410796,1512
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.39. Opintotuki	29.39.57. Korkeakouluopiskelijoiden ateriatuki	13118658,264	0	13118658,264	13118658,264	10648684,0303	10648684,0303	2469974,2337
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.39. Opintotuki	29.39.58. Avustus tilakustannusten korvaamiseen	1076402,7294	0	1076402,7294	1076402,7294	1076402,7292	1076402,7292	0,0002
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.39. Opintotuki	29.39.59. Lukioiden ja ammatillisten oppilaitosten opiskelijoiden koulumatkatuki	23546309,7046	0	23546309,7046	23546309,7046	20848115,1616	20848115,1616	2698194,543
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.40. Yleissivistävä koulutus	29.40.21. Valtion yleissivistävän koulutuksen toimintamenot	39981129,3146	2922601,5981	42903730,9127	42903730,9127	42903730,9144	42903730,9144	-0,0017
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.40. Yleissivistävä koulutus	29.40.24. Harjoittelutoiminta	5886577,4262	0	5886577,4262	5886577,4262	5886577,426	5886577,426	0,0002
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.40. Yleissivistävä koulutus	29.40.25. Yleissivistävän koulutuksen kehittäminen	3594848,7402	0	3594848,7402	3594848,7402	3594848,7407	3594848,7407	-0,0005
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.40. Yleissivistävä koulutus	29.40.30. Valtionosuus ja -avustus yleissivistävän koulutuksen käyttökustannuksiin	1281212904,0505	0	1281212904,0505	1281212904,0505	1279246665,316	1279246665,316	1966238,7345
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.40. Yleissivistävä koulutus	29.40.31. Valtionosuus oppisopimuskoulutukseen (osa EU)	75238868,9026	28591947,4985	103830816,4011	103830816,4011	106383311,1815	106383311,1815	-2552494,7804
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.40. Yleissivistävä koulutus	29.40.34. Valtionosuus yleissivistävien ja ammatillisten oppilaitosten sekä ammattikorkeakoulujen perustamiskustannuksiin	92671547,4803	0	92671547,4803	92671547,4803	92671547,4804	92671547,4804	-0,0001
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.40. Yleissivistävä koulutus	29.40.37. Valtionavustus kiinteistöjen hankintaan	672751,7058	0	672751,7058	672751,7058	672751,7058	672751,7058	0
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.40. Yleissivistävä koulutus	29.40.51. Valtionavustus järjestöille	14003326,7573	0	14003326,7573	14003326,7573	13876780,143	13876780,143	126546,6143
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.40. Yleissivistävä koulutus	29.40.74. Talonrakennukset	3592494,1093	0	3592494,1093	3592494,1093	3592494,1092	3592494,1092	0,0001
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.40. Yleissivistävä koulutus	29.40.87. Kiinteistöjen hankinta	6172496,9011	0	6172496,9011	6172496,9011	6172496,901	6172496,901	0,0001
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.21. Opetusalan koulutuskeskuksen toimintamenot	336375,8529	0	336375,8529	336375,8529	336375,8525	336375,8525	0,0004
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.22. Opetustoimen henkilöstökoulutus ja eräät muut menot	7660960,0505	0	7660960,0505	7660960,0505	7660960,0512	7660960,0512	-0,0007
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.25. Aikuiskoulutuksen kehittäminen	3531946,4557	0	3531946,4557	3531946,4557	3531946,4591	3531946,4591	-0,0034
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.30. Valtionosuus kansalaisopistojen käyttökustannuksiin	60063272,298	0	60063272,298	60063272,298	59968413,5219	59968413,5219	94858,7761
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.32. Valtionavustus ammatillisen aikuiskoulutuksen järjestämiseen	35681068,5987	319557,0603	36000625,659	36000625,659	36200479,1744	36200479,1744	-199853,5154
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.33. Ammatillinen lisäkoulutus	158029375,7033	0	158029375,7033	158029375,7033	158029375,704	158029375,704	-0,0007
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.50. Valtionosuus kansanopistojen käyttökustannuksiin	64676667,1207	0	64676667,1207	64676667,1207	65897330,7193	65897330,7193	-1220663,5986
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.51. Valtionosuus ammatillisten erikoisoppilaitosten käyttökustannuksiin	11366140,0702	0	11366140,0702	11366140,0702	11149463,5643	11149463,5643	216676,5059
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.52. Valtionosuus ja -avustus aikuiskoulutuksen perustamiskustannuksiin	6559329,132	0	6559329,132	6559329,132	6559329,1322	6559329,1322	-0,0002
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.53. Valtionavustus järjestöille	6832634,5124	0	6832634,5124	6832634,5124	6832634,5123	6832634,5123	0,0001
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.55. Valtionosuus opintokeskusten käyttökustannuksiin	10432697,0784	0	10432697,0784	10432697,0784	10432530,0676	10432530,0676	167,0108
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.56. Valtionosuus kesäyliopistojen käyttökustannuksiin	1513691,3382	0	1513691,3382	1513691,3382	1513691,3382	1513691,3382	0
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.21. Suomen Akatemian toimintamenot	22506067,3794	441829,6828	22947897,0622	22947897,0622	22947897,0633	22947897,0633	-0,0011
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.22. Arkistolaitoksen toimintamenot	10165278,2753	156919,3354	10322197,6107	10322197,6107	10322197,6117	10322197,6117	-0,001
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.23. Kotimaisten kielten tutkimuskeskuksen toimintamenot	2090239,5501	37001,3438	2127240,8939	2127240,8939	2127240,8937	2127240,8937	0,0002
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.24. Varastokirjaston toimintamenot	1147209,8464	14632,3496	1161842,196	1161842,196	1161842,1972	1161842,1972	-0,0012
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.25. Eräiden teosten laatiminen ja hankkiminen	250600,0105	0	250600,0105	250600,0105	250600,0108	250600,0108	-0,0003
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.50. Suomen Akatemian tutkimusmäärärahat	39103692,9023	1417319,6563	40521012,5586	40521012,5586	40459704,8837	40459704,8837	61307,6749
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.53. Veikkauksen ja raha-arpajaisten voittovarat tieteen edistämiseen	64230969,1156	2859194,7499	67090163,8655	67090163,8655	67245631,6407	67245631,6407	-155467,7752
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.54. Eräät avustukset	824120,8396	0	824120,8396	824120,8396	818907,0141	818907,0141	5213,8255
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.66. Rahoitusosuudet kansainvälisille järjestöille	8745772,176	0	8745772,176	8745772,176	7946037,6387	7946037,6387	799734,5373
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.70. Kaluston hankinta	84093,9632	0	84093,9632	84093,9632	84093,9631	84093,9631	0,0001
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.74. Talonrakennukset	756845,6691	0	756845,6691	756845,6691	756845,6691	756845,6691	0
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.21. Taiteen keskustoimikunnan ja taidetoimikuntien toimintamenot	946898,026	50792,7538	997690,7798	997690,7798	997690,7794	997690,7794	0,0004
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.22. Valtion taidemuseon toimintamenot	7904832,5437	137914,0997	8042746,6434	8042746,6434	8042746,6439	8042746,6439	-0,0005
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.23. Suomenlinnan hoitokunnan toimintamenot	2276928,1484	32796,6457	2309724,7941	2309724,7941	2309724,7944	2309724,7944	-0,0003
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.31. Valtionosuus ja -avustus teattereiden ja orkestereiden käyttökustannuksiin	4287110,2455	0	4287110,2455	4287110,2455	4287110,2455	4287110,2455	0
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.51. Apurahat taiteilijoille, kirjailijoille ja kääntäjille	1732335,6426	0	1732335,6426	1732335,6426	1729254,1369	1729254,1369	3081,5057
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.52. Veikkauksen ja raha-arpajaisten voittovarat taiteen edistämiseen	185107631,8637	7232080,8379	192339712,7016	192339712,7016	194102525,718	194102525,718	-1762813,0164
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.53. Valtionavustus tilakustannuksiin	840939,6323	0	840939,6323	840939,6323	840939,6322	840939,6322	0,0001
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.70. Kaluston hankinta	672751,7058	0	672751,7058	672751,7058	672751,7058	672751,7058	0
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.72. Valtion taidemuseon kokoelmien kartuttaminen	588657,7426	0	588657,7426	588657,7426	588657,7426	588657,7426	0
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.74. Talonrakennukset	723208,0838	1177315,4852	1900523,569	1900523,569	1900523,569	1900523,569	0
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.93. Museovirasto ja kulttuuriperinne	29.93.21. Suomenlinnan hoitokunnan toimintamenot	2420560,6376	49615,4383	2470176,0759	2470176,0759	2470176,0748	2470176,0748	0,0011
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.93. Museovirasto ja kulttuuriperinne	29.93.22. Museoviraston toimintamenot	11559556,1857	216794,2372	11776350,4229	11776350,4229	11776350,422	11776350,422	0,0009
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.93. Museovirasto ja kulttuuriperinne	29.93.30. Valtionosuudet ja -avustukset museoille	3587448,4714	0	3587448,4714	3587448,4714	3587414,8338	3587414,8338	33,6376
1998	29. Opetus- ja kulttuuriministeriön hallinnonala	29.93. Museovirasto ja kulttuuriperinne	29.93.40. Avustus Suomenlinnan Liikenne Oy:lle	151369,1338	0	151369,1338	151369,1338	126140,945	126140,945	25228,1888
